"","condition","stimulus_number","trial_number","block_number","sequence","stimulus_position_in_trial","stimulus_id","stimulus_trigger_code","sequence_id","block_id"
"1","unstructured",1,1,1,"C2.B.D.E2.A3.D.F.B.",1,"C2",12,29,16
"2","unstructured",2,1,1,"C2.B.D.E2.A3.D.F.B.",2,"B",4,29,16
"3","unstructured",3,1,1,"C2.B.D.E2.A3.D.F.B.",3,"D",14,29,16
"4","unstructured",4,1,1,"C2.B.D.E2.A3.D.F.B.",4,"E2",22,29,16
"5","unstructured",5,1,1,"C2.B.D.E2.A3.D.F.B.",5,"A3",3,29,16
"6","unstructured",6,1,1,"C2.B.D.E2.A3.D.F.B.",6,"D",14,29,16
"7","unstructured",7,1,1,"C2.B.D.E2.A3.D.F.B.",7,"F",24,29,16
"8","unstructured",8,1,1,"C2.B.D.E2.A3.D.F.B.",8,"B",4,29,16
"9","unstructured",9,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"10","unstructured",10,2,1,"F.C1.E2.C1.A1.E2.F.A1.",1,"F",24,20,16
"11","unstructured",11,2,1,"F.C1.E2.C1.A1.E2.F.A1.",2,"C1",11,20,16
"12","unstructured",12,2,1,"F.C1.E2.C1.A1.E2.F.A1.",3,"E2",22,20,16
"13","unstructured",13,2,1,"F.C1.E2.C1.A1.E2.F.A1.",4,"C1",11,20,16
"14","unstructured",14,2,1,"F.C1.E2.C1.A1.E2.F.A1.",5,"A1",1,20,16
"15","unstructured",15,2,1,"F.C1.E2.C1.A1.E2.F.A1.",6,"E2",22,20,16
"16","unstructured",16,2,1,"F.C1.E2.C1.A1.E2.F.A1.",7,"F",24,20,16
"17","unstructured",17,2,1,"F.C1.E2.C1.A1.E2.F.A1.",8,"A1",1,20,16
"18","unstructured",18,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"19","unstructured",19,3,1,"A3.B.A3.E3.D.F.C3.F.",1,"A3",3,27,16
"20","unstructured",20,3,1,"A3.B.A3.E3.D.F.C3.F.",2,"B",4,27,16
"21","unstructured",21,3,1,"A3.B.A3.E3.D.F.C3.F.",3,"A3",3,27,16
"22","unstructured",22,3,1,"A3.B.A3.E3.D.F.C3.F.",4,"E3",23,27,16
"23","unstructured",23,3,1,"A3.B.A3.E3.D.F.C3.F.",5,"D",14,27,16
"24","unstructured",24,3,1,"A3.B.A3.E3.D.F.C3.F.",6,"F",24,27,16
"25","unstructured",25,3,1,"A3.B.A3.E3.D.F.C3.F.",7,"C3",13,27,16
"26","unstructured",26,3,1,"A3.B.A3.E3.D.F.C3.F.",8,"F",24,27,16
"27","unstructured",27,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"28","unstructured",28,4,1,"E1.F.D.B.C1.A2.D.B.",1,"E1",21,24,16
"29","unstructured",29,4,1,"E1.F.D.B.C1.A2.D.B.",2,"F",24,24,16
"30","unstructured",30,4,1,"E1.F.D.B.C1.A2.D.B.",3,"D",14,24,16
"31","unstructured",31,4,1,"E1.F.D.B.C1.A2.D.B.",4,"B",4,24,16
"32","unstructured",32,4,1,"E1.F.D.B.C1.A2.D.B.",5,"C1",11,24,16
"33","unstructured",33,4,1,"E1.F.D.B.C1.A2.D.B.",6,"A2",2,24,16
"34","unstructured",34,4,1,"E1.F.D.B.C1.A2.D.B.",7,"D",14,24,16
"35","unstructured",35,4,1,"E1.F.D.B.C1.A2.D.B.",8,"B",4,24,16
"36","unstructured",36,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"37","unstructured",37,5,1,"B.F.A2.D.B.D.",1,"B",4,11,16
"38","unstructured",38,5,1,"B.F.A2.D.B.D.",2,"F",24,11,16
"39","unstructured",39,5,1,"B.F.A2.D.B.D.",3,"A2",2,11,16
"40","unstructured",40,5,1,"B.F.A2.D.B.D.",4,"D",14,11,16
"41","unstructured",41,5,1,"B.F.A2.D.B.D.",5,"B",4,11,16
"42","unstructured",42,5,1,"B.F.A2.D.B.D.",6,"D",14,11,16
"43","unstructured",43,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"44","unstructured",44,6,1,"C1.B.D.B.E1.D.",1,"C1",11,12,16
"45","unstructured",45,6,1,"C1.B.D.B.E1.D.",2,"B",4,12,16
"46","unstructured",46,6,1,"C1.B.D.B.E1.D.",3,"D",14,12,16
"47","unstructured",47,6,1,"C1.B.D.B.E1.D.",4,"B",4,12,16
"48","unstructured",48,6,1,"C1.B.D.B.E1.D.",5,"E1",21,12,16
"49","unstructured",49,6,1,"C1.B.D.B.E1.D.",6,"D",14,12,16
"50","unstructured",50,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"51","unstructured",51,7,1,"F.C2.A2.E1.",1,"F",24,1,16
"52","unstructured",52,7,1,"F.C2.A2.E1.",2,"C2",12,1,16
"53","unstructured",53,7,1,"F.C2.A2.E1.",3,"A2",2,1,16
"54","unstructured",54,7,1,"F.C2.A2.E1.",4,"E1",21,1,16
"55","unstructured",55,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"56","unstructured",56,8,1,"C3.E1.A1.F.B.E2.C2.D.",1,"C3",13,15,16
"57","unstructured",57,8,1,"C3.E1.A1.F.B.E2.C2.D.",2,"E1",21,15,16
"58","unstructured",58,8,1,"C3.E1.A1.F.B.E2.C2.D.",3,"A1",1,15,16
"59","unstructured",59,8,1,"C3.E1.A1.F.B.E2.C2.D.",4,"F",24,15,16
"60","unstructured",60,8,1,"C3.E1.A1.F.B.E2.C2.D.",5,"B",4,15,16
"61","unstructured",61,8,1,"C3.E1.A1.F.B.E2.C2.D.",6,"E2",22,15,16
"62","unstructured",62,8,1,"C3.E1.A1.F.B.E2.C2.D.",7,"C2",12,15,16
"63","unstructured",63,8,1,"C3.E1.A1.F.B.E2.C2.D.",8,"D",14,15,16
"64","unstructured",64,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"65","unstructured",65,9,1,"D.C2.E2.B.",1,"D",14,2,16
"66","unstructured",66,9,1,"D.C2.E2.B.",2,"C2",12,2,16
"67","unstructured",67,9,1,"D.C2.E2.B.",3,"E2",22,2,16
"68","unstructured",68,9,1,"D.C2.E2.B.",4,"B",4,2,16
"69","unstructured",69,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"70","unstructured",70,10,1,"D.F.A1.C2.E1.B.C2.E1.",1,"D",14,30,16
"71","unstructured",71,10,1,"D.F.A1.C2.E1.B.C2.E1.",2,"F",24,30,16
"72","unstructured",72,10,1,"D.F.A1.C2.E1.B.C2.E1.",3,"A1",1,30,16
"73","unstructured",73,10,1,"D.F.A1.C2.E1.B.C2.E1.",4,"C2",12,30,16
"74","unstructured",74,10,1,"D.F.A1.C2.E1.B.C2.E1.",5,"E1",21,30,16
"75","unstructured",75,10,1,"D.F.A1.C2.E1.B.C2.E1.",6,"B",4,30,16
"76","unstructured",76,10,1,"D.F.A1.C2.E1.B.C2.E1.",7,"C2",12,30,16
"77","unstructured",77,10,1,"D.F.A1.C2.E1.B.C2.E1.",8,"E1",21,30,16
"78","unstructured",78,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"79","unstructured",79,11,1,"E2.A3.B.F.A3.C3.D.F.",1,"E2",22,14,16
"80","unstructured",80,11,1,"E2.A3.B.F.A3.C3.D.F.",2,"A3",3,14,16
"81","unstructured",81,11,1,"E2.A3.B.F.A3.C3.D.F.",3,"B",4,14,16
"82","unstructured",82,11,1,"E2.A3.B.F.A3.C3.D.F.",4,"F",24,14,16
"83","unstructured",83,11,1,"E2.A3.B.F.A3.C3.D.F.",5,"A3",3,14,16
"84","unstructured",84,11,1,"E2.A3.B.F.A3.C3.D.F.",6,"C3",13,14,16
"85","unstructured",85,11,1,"E2.A3.B.F.A3.C3.D.F.",7,"D",14,14,16
"86","unstructured",86,11,1,"E2.A3.B.F.A3.C3.D.F.",8,"F",24,14,16
"87","unstructured",87,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"88","unstructured",88,12,1,"F.E1.A2.F.A1.C1.",1,"F",24,4,16
"89","unstructured",89,12,1,"F.E1.A2.F.A1.C1.",2,"E1",21,4,16
"90","unstructured",90,12,1,"F.E1.A2.F.A1.C1.",3,"A2",2,4,16
"91","unstructured",91,12,1,"F.E1.A2.F.A1.C1.",4,"F",24,4,16
"92","unstructured",92,12,1,"F.E1.A2.F.A1.C1.",5,"A1",1,4,16
"93","unstructured",93,12,1,"F.E1.A2.F.A1.C1.",6,"C1",11,4,16
"94","unstructured",94,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"95","unstructured",95,13,1,"F.C3.E3.D.E3.B.C3.A3.",1,"F",24,21,16
"96","unstructured",96,13,1,"F.C3.E3.D.E3.B.C3.A3.",2,"C3",13,21,16
"97","unstructured",97,13,1,"F.C3.E3.D.E3.B.C3.A3.",3,"E3",23,21,16
"98","unstructured",98,13,1,"F.C3.E3.D.E3.B.C3.A3.",4,"D",14,21,16
"99","unstructured",99,13,1,"F.C3.E3.D.E3.B.C3.A3.",5,"E3",23,21,16
"100","unstructured",100,13,1,"F.C3.E3.D.E3.B.C3.A3.",6,"B",4,21,16
"101","unstructured",101,13,1,"F.C3.E3.D.E3.B.C3.A3.",7,"C3",13,21,16
"102","unstructured",102,13,1,"F.C3.E3.D.E3.B.C3.A3.",8,"A3",3,21,16
"103","unstructured",103,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"104","unstructured",104,14,1,"B.D.E2.B.D.A3.C2.F.",1,"B",4,32,16
"105","unstructured",105,14,1,"B.D.E2.B.D.A3.C2.F.",2,"D",14,32,16
"106","unstructured",106,14,1,"B.D.E2.B.D.A3.C2.F.",3,"E2",22,32,16
"107","unstructured",107,14,1,"B.D.E2.B.D.A3.C2.F.",4,"B",4,32,16
"108","unstructured",108,14,1,"B.D.E2.B.D.A3.C2.F.",5,"D",14,32,16
"109","unstructured",109,14,1,"B.D.E2.B.D.A3.C2.F.",6,"A3",3,32,16
"110","unstructured",110,14,1,"B.D.E2.B.D.A3.C2.F.",7,"C2",12,32,16
"111","unstructured",111,14,1,"B.D.E2.B.D.A3.C2.F.",8,"F",24,32,16
"112","unstructured",112,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"113","unstructured",113,15,1,"E3.B.E1.D.C3.D.C3.B.",1,"E3",23,33,16
"114","unstructured",114,15,1,"E3.B.E1.D.C3.D.C3.B.",2,"B",4,33,16
"115","unstructured",115,15,1,"E3.B.E1.D.C3.D.C3.B.",3,"E1",21,33,16
"116","unstructured",116,15,1,"E3.B.E1.D.C3.D.C3.B.",4,"D",14,33,16
"117","unstructured",117,15,1,"E3.B.E1.D.C3.D.C3.B.",5,"C3",13,33,16
"118","unstructured",118,15,1,"E3.B.E1.D.C3.D.C3.B.",6,"D",14,33,16
"119","unstructured",119,15,1,"E3.B.E1.D.C3.D.C3.B.",7,"C3",13,33,16
"120","unstructured",120,15,1,"E3.B.E1.D.C3.D.C3.B.",8,"B",4,33,16
"121","unstructured",121,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"122","unstructured",122,16,1,"E3.C2.F.E1.A1.C1.",1,"E3",23,7,16
"123","unstructured",123,16,1,"E3.C2.F.E1.A1.C1.",2,"C2",12,7,16
"124","unstructured",124,16,1,"E3.C2.F.E1.A1.C1.",3,"F",24,7,16
"125","unstructured",125,16,1,"E3.C2.F.E1.A1.C1.",4,"E1",21,7,16
"126","unstructured",126,16,1,"E3.C2.F.E1.A1.C1.",5,"A1",1,7,16
"127","unstructured",127,16,1,"E3.C2.F.E1.A1.C1.",6,"C1",11,7,16
"128","unstructured",128,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"129","unstructured",129,17,1,"F.D.B.F.D.A3.B.A1.",1,"F",24,17,16
"130","unstructured",130,17,1,"F.D.B.F.D.A3.B.A1.",2,"D",14,17,16
"131","unstructured",131,17,1,"F.D.B.F.D.A3.B.A1.",3,"B",4,17,16
"132","unstructured",132,17,1,"F.D.B.F.D.A3.B.A1.",4,"F",24,17,16
"133","unstructured",133,17,1,"F.D.B.F.D.A3.B.A1.",5,"D",14,17,16
"134","unstructured",134,17,1,"F.D.B.F.D.A3.B.A1.",6,"A3",3,17,16
"135","unstructured",135,17,1,"F.D.B.F.D.A3.B.A1.",7,"B",4,17,16
"136","unstructured",136,17,1,"F.D.B.F.D.A3.B.A1.",8,"A1",1,17,16
"137","unstructured",137,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"138","unstructured",138,18,1,"E1.F.C3.D.F.A3.B.A2.",1,"E1",21,22,16
"139","unstructured",139,18,1,"E1.F.C3.D.F.A3.B.A2.",2,"F",24,22,16
"140","unstructured",140,18,1,"E1.F.C3.D.F.A3.B.A2.",3,"C3",13,22,16
"141","unstructured",141,18,1,"E1.F.C3.D.F.A3.B.A2.",4,"D",14,22,16
"142","unstructured",142,18,1,"E1.F.C3.D.F.A3.B.A2.",5,"F",24,22,16
"143","unstructured",143,18,1,"E1.F.C3.D.F.A3.B.A2.",6,"A3",3,22,16
"144","unstructured",144,18,1,"E1.F.C3.D.F.A3.B.A2.",7,"B",4,22,16
"145","unstructured",145,18,1,"E1.F.C3.D.F.A3.B.A2.",8,"A2",2,22,16
"146","unstructured",146,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"147","unstructured",147,19,1,"B.C1.B.F.D.A2.D.E3.",1,"B",4,19,16
"148","unstructured",148,19,1,"B.C1.B.F.D.A2.D.E3.",2,"C1",11,19,16
"149","unstructured",149,19,1,"B.C1.B.F.D.A2.D.E3.",3,"B",4,19,16
"150","unstructured",150,19,1,"B.C1.B.F.D.A2.D.E3.",4,"F",24,19,16
"151","unstructured",151,19,1,"B.C1.B.F.D.A2.D.E3.",5,"D",14,19,16
"152","unstructured",152,19,1,"B.C1.B.F.D.A2.D.E3.",6,"A2",2,19,16
"153","unstructured",153,19,1,"B.C1.B.F.D.A2.D.E3.",7,"D",14,19,16
"154","unstructured",154,19,1,"B.C1.B.F.D.A2.D.E3.",8,"E3",23,19,16
"155","unstructured",155,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"156","unstructured",156,20,1,"D.B.F.B.D.E2.A1.C3.",1,"D",14,31,16
"157","unstructured",157,20,1,"D.B.F.B.D.E2.A1.C3.",2,"B",4,31,16
"158","unstructured",158,20,1,"D.B.F.B.D.E2.A1.C3.",3,"F",24,31,16
"159","unstructured",159,20,1,"D.B.F.B.D.E2.A1.C3.",4,"B",4,31,16
"160","unstructured",160,20,1,"D.B.F.B.D.E2.A1.C3.",5,"D",14,31,16
"161","unstructured",161,20,1,"D.B.F.B.D.E2.A1.C3.",6,"E2",22,31,16
"162","unstructured",162,20,1,"D.B.F.B.D.E2.A1.C3.",7,"A1",1,31,16
"163","unstructured",163,20,1,"D.B.F.B.D.E2.A1.C3.",8,"C3",13,31,16
"164","unstructured",164,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"165","unstructured",165,21,1,"A2.D.F.B.",1,"A2",2,3,16
"166","unstructured",166,21,1,"A2.D.F.B.",2,"D",14,3,16
"167","unstructured",167,21,1,"A2.D.F.B.",3,"F",24,3,16
"168","unstructured",168,21,1,"A2.D.F.B.",4,"B",4,3,16
"169","unstructured",169,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"170","unstructured",170,22,1,"D.A3.C1.B.E3.C2.F.E2.",1,"D",14,25,16
"171","unstructured",171,22,1,"D.A3.C1.B.E3.C2.F.E2.",2,"A3",3,25,16
"172","unstructured",172,22,1,"D.A3.C1.B.E3.C2.F.E2.",3,"C1",11,25,16
"173","unstructured",173,22,1,"D.A3.C1.B.E3.C2.F.E2.",4,"B",4,25,16
"174","unstructured",174,22,1,"D.A3.C1.B.E3.C2.F.E2.",5,"E3",23,25,16
"175","unstructured",175,22,1,"D.A3.C1.B.E3.C2.F.E2.",6,"C2",12,25,16
"176","unstructured",176,22,1,"D.A3.C1.B.E3.C2.F.E2.",7,"F",24,25,16
"177","unstructured",177,22,1,"D.A3.C1.B.E3.C2.F.E2.",8,"E2",22,25,16
"178","unstructured",178,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"179","unstructured",179,23,1,"F.D.A1.B.C2.A2.E3.F.",1,"F",24,16,16
"180","unstructured",180,23,1,"F.D.A1.B.C2.A2.E3.F.",2,"D",14,16,16
"181","unstructured",181,23,1,"F.D.A1.B.C2.A2.E3.F.",3,"A1",1,16,16
"182","unstructured",182,23,1,"F.D.A1.B.C2.A2.E3.F.",4,"B",4,16,16
"183","unstructured",183,23,1,"F.D.A1.B.C2.A2.E3.F.",5,"C2",12,16,16
"184","unstructured",184,23,1,"F.D.A1.B.C2.A2.E3.F.",6,"A2",2,16,16
"185","unstructured",185,23,1,"F.D.A1.B.C2.A2.E3.F.",7,"E3",23,16,16
"186","unstructured",186,23,1,"F.D.A1.B.C2.A2.E3.F.",8,"F",24,16,16
"187","unstructured",187,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"188","unstructured",188,24,1,"E2.F.B.A3.F.D.C3.A1.",1,"E2",22,18,16
"189","unstructured",189,24,1,"E2.F.B.A3.F.D.C3.A1.",2,"F",24,18,16
"190","unstructured",190,24,1,"E2.F.B.A3.F.D.C3.A1.",3,"B",4,18,16
"191","unstructured",191,24,1,"E2.F.B.A3.F.D.C3.A1.",4,"A3",3,18,16
"192","unstructured",192,24,1,"E2.F.B.A3.F.D.C3.A1.",5,"F",24,18,16
"193","unstructured",193,24,1,"E2.F.B.A3.F.D.C3.A1.",6,"D",14,18,16
"194","unstructured",194,24,1,"E2.F.B.A3.F.D.C3.A1.",7,"C3",13,18,16
"195","unstructured",195,24,1,"E2.F.B.A3.F.D.C3.A1.",8,"A1",1,18,16
"196","unstructured",196,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"197","unstructured",197,25,1,"B.A3.F.D.A2.F.",1,"B",4,6,16
"198","unstructured",198,25,1,"B.A3.F.D.A2.F.",2,"A3",3,6,16
"199","unstructured",199,25,1,"B.A3.F.D.A2.F.",3,"F",24,6,16
"200","unstructured",200,25,1,"B.A3.F.D.A2.F.",4,"D",14,6,16
"201","unstructured",201,25,1,"B.A3.F.D.A2.F.",5,"A2",2,6,16
"202","unstructured",202,25,1,"B.A3.F.D.A2.F.",6,"F",24,6,16
"203","unstructured",203,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"204","unstructured",204,26,1,"D.C3.B.E2.B.C1.D.E3.",1,"D",14,26,16
"205","unstructured",205,26,1,"D.C3.B.E2.B.C1.D.E3.",2,"C3",13,26,16
"206","unstructured",206,26,1,"D.C3.B.E2.B.C1.D.E3.",3,"B",4,26,16
"207","unstructured",207,26,1,"D.C3.B.E2.B.C1.D.E3.",4,"E2",22,26,16
"208","unstructured",208,26,1,"D.C3.B.E2.B.C1.D.E3.",5,"B",4,26,16
"209","unstructured",209,26,1,"D.C3.B.E2.B.C1.D.E3.",6,"C1",11,26,16
"210","unstructured",210,26,1,"D.C3.B.E2.B.C1.D.E3.",7,"D",14,26,16
"211","unstructured",211,26,1,"D.C3.B.E2.B.C1.D.E3.",8,"E3",23,26,16
"212","unstructured",212,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"213","unstructured",213,27,1,"C3.B.E2.C1.A2.F.E1.D.",1,"C3",13,23,16
"214","unstructured",214,27,1,"C3.B.E2.C1.A2.F.E1.D.",2,"B",4,23,16
"215","unstructured",215,27,1,"C3.B.E2.C1.A2.F.E1.D.",3,"E2",22,23,16
"216","unstructured",216,27,1,"C3.B.E2.C1.A2.F.E1.D.",4,"C1",11,23,16
"217","unstructured",217,27,1,"C3.B.E2.C1.A2.F.E1.D.",5,"A2",2,23,16
"218","unstructured",218,27,1,"C3.B.E2.C1.A2.F.E1.D.",6,"F",24,23,16
"219","unstructured",219,27,1,"C3.B.E2.C1.A2.F.E1.D.",7,"E1",21,23,16
"220","unstructured",220,27,1,"C3.B.E2.C1.A2.F.E1.D.",8,"D",14,23,16
"221","unstructured",221,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"222","unstructured",222,28,1,"D.C1.F.E2.A2.B.",1,"D",14,5,16
"223","unstructured",223,28,1,"D.C1.F.E2.A2.B.",2,"C1",11,5,16
"224","unstructured",224,28,1,"D.C1.F.E2.A2.B.",3,"F",24,5,16
"225","unstructured",225,28,1,"D.C1.F.E2.A2.B.",4,"E2",22,5,16
"226","unstructured",226,28,1,"D.C1.F.E2.A2.B.",5,"A2",2,5,16
"227","unstructured",227,28,1,"D.C1.F.E2.A2.B.",6,"B",4,5,16
"228","unstructured",228,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"229","unstructured",229,29,1,"B.A1.E3.F.C2.D.",1,"B",4,8,16
"230","unstructured",230,29,1,"B.A1.E3.F.C2.D.",2,"A1",1,8,16
"231","unstructured",231,29,1,"B.A1.E3.F.C2.D.",3,"E3",23,8,16
"232","unstructured",232,29,1,"B.A1.E3.F.C2.D.",4,"F",24,8,16
"233","unstructured",233,29,1,"B.A1.E3.F.C2.D.",5,"C2",12,8,16
"234","unstructured",234,29,1,"B.A1.E3.F.C2.D.",6,"D",14,8,16
"235","unstructured",235,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"236","unstructured",236,30,1,"A2.E3.F.C2.F.A2.E1.C2.",1,"A2",2,13,16
"237","unstructured",237,30,1,"A2.E3.F.C2.F.A2.E1.C2.",2,"E3",23,13,16
"238","unstructured",238,30,1,"A2.E3.F.C2.F.A2.E1.C2.",3,"F",24,13,16
"239","unstructured",239,30,1,"A2.E3.F.C2.F.A2.E1.C2.",4,"C2",12,13,16
"240","unstructured",240,30,1,"A2.E3.F.C2.F.A2.E1.C2.",5,"F",24,13,16
"241","unstructured",241,30,1,"A2.E3.F.C2.F.A2.E1.C2.",6,"A2",2,13,16
"242","unstructured",242,30,1,"A2.E3.F.C2.F.A2.E1.C2.",7,"E1",21,13,16
"243","unstructured",243,30,1,"A2.E3.F.C2.F.A2.E1.C2.",8,"C2",12,13,16
"244","unstructured",244,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"245","unstructured",245,31,1,"A1.D.B.F.E3.C1.",1,"A1",1,10,16
"246","unstructured",246,31,1,"A1.D.B.F.E3.C1.",2,"D",14,10,16
"247","unstructured",247,31,1,"A1.D.B.F.E3.C1.",3,"B",4,10,16
"248","unstructured",248,31,1,"A1.D.B.F.E3.C1.",4,"F",24,10,16
"249","unstructured",249,31,1,"A1.D.B.F.E3.C1.",5,"E3",23,10,16
"250","unstructured",250,31,1,"A1.D.B.F.E3.C1.",6,"C1",11,10,16
"251","unstructured",251,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"252","unstructured",252,32,1,"B.A1.D.F.B.D.A3.F.",1,"B",4,28,16
"253","unstructured",253,32,1,"B.A1.D.F.B.D.A3.F.",2,"A1",1,28,16
"254","unstructured",254,32,1,"B.A1.D.F.B.D.A3.F.",3,"D",14,28,16
"255","unstructured",255,32,1,"B.A1.D.F.B.D.A3.F.",4,"F",24,28,16
"256","unstructured",256,32,1,"B.A1.D.F.B.D.A3.F.",5,"B",4,28,16
"257","unstructured",257,32,1,"B.A1.D.F.B.D.A3.F.",6,"D",14,28,16
"258","unstructured",258,32,1,"B.A1.D.F.B.D.A3.F.",7,"A3",3,28,16
"259","unstructured",259,32,1,"B.A1.D.F.B.D.A3.F.",8,"F",24,28,16
"260","unstructured",260,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"261","unstructured",261,33,1,"C3.E1.D.E3.B.C1.",1,"C3",13,9,16
"262","unstructured",262,33,1,"C3.E1.D.E3.B.C1.",2,"E1",21,9,16
"263","unstructured",263,33,1,"C3.E1.D.E3.B.C1.",3,"D",14,9,16
"264","unstructured",264,33,1,"C3.E1.D.E3.B.C1.",4,"E3",23,9,16
"265","unstructured",265,33,1,"C3.E1.D.E3.B.C1.",5,"B",4,9,16
"266","unstructured",266,33,1,"C3.E1.D.E3.B.C1.",6,"C1",11,9,16
"267","unstructured",267,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"268","unstructured",268,NA,NA,NA,0,"silence_interblock_1250ms",99,NA,NA
"269","unstructured",269,34,2,"B.C1.F.A2.D.E2.",1,"B",4,8,27
"270","unstructured",270,34,2,"B.C1.F.A2.D.E2.",2,"C1",11,8,27
"271","unstructured",271,34,2,"B.C1.F.A2.D.E2.",3,"F",24,8,27
"272","unstructured",272,34,2,"B.C1.F.A2.D.E2.",4,"A2",2,8,27
"273","unstructured",273,34,2,"B.C1.F.A2.D.E2.",5,"D",14,8,27
"274","unstructured",274,34,2,"B.C1.F.A2.D.E2.",6,"E2",22,8,27
"275","unstructured",275,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"276","unstructured",276,35,2,"E1.D.B.F.B.D.E1.F.",1,"E1",21,26,27
"277","unstructured",277,35,2,"E1.D.B.F.B.D.E1.F.",2,"D",14,26,27
"278","unstructured",278,35,2,"E1.D.B.F.B.D.E1.F.",3,"B",4,26,27
"279","unstructured",279,35,2,"E1.D.B.F.B.D.E1.F.",4,"F",24,26,27
"280","unstructured",280,35,2,"E1.D.B.F.B.D.E1.F.",5,"B",4,26,27
"281","unstructured",281,35,2,"E1.D.B.F.B.D.E1.F.",6,"D",14,26,27
"282","unstructured",282,35,2,"E1.D.B.F.B.D.E1.F.",7,"E1",21,26,27
"283","unstructured",283,35,2,"E1.D.B.F.B.D.E1.F.",8,"F",24,26,27
"284","unstructured",284,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"285","unstructured",285,36,2,"A3.E3.C2.B.D.C2.F.A1.",1,"A3",3,16,27
"286","unstructured",286,36,2,"A3.E3.C2.B.D.C2.F.A1.",2,"E3",23,16,27
"287","unstructured",287,36,2,"A3.E3.C2.B.D.C2.F.A1.",3,"C2",12,16,27
"288","unstructured",288,36,2,"A3.E3.C2.B.D.C2.F.A1.",4,"B",4,16,27
"289","unstructured",289,36,2,"A3.E3.C2.B.D.C2.F.A1.",5,"D",14,16,27
"290","unstructured",290,36,2,"A3.E3.C2.B.D.C2.F.A1.",6,"C2",12,16,27
"291","unstructured",291,36,2,"A3.E3.C2.B.D.C2.F.A1.",7,"F",24,16,27
"292","unstructured",292,36,2,"A3.E3.C2.B.D.C2.F.A1.",8,"A1",1,16,27
"293","unstructured",293,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"294","unstructured",294,37,2,"C1.B.C3.F.E1.A1.D.A3.",1,"C1",11,27,27
"295","unstructured",295,37,2,"C1.B.C3.F.E1.A1.D.A3.",2,"B",4,27,27
"296","unstructured",296,37,2,"C1.B.C3.F.E1.A1.D.A3.",3,"C3",13,27,27
"297","unstructured",297,37,2,"C1.B.C3.F.E1.A1.D.A3.",4,"F",24,27,27
"298","unstructured",298,37,2,"C1.B.C3.F.E1.A1.D.A3.",5,"E1",21,27,27
"299","unstructured",299,37,2,"C1.B.C3.F.E1.A1.D.A3.",6,"A1",1,27,27
"300","unstructured",300,37,2,"C1.B.C3.F.E1.A1.D.A3.",7,"D",14,27,27
"301","unstructured",301,37,2,"C1.B.C3.F.E1.A1.D.A3.",8,"A3",3,27,27
"302","unstructured",302,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"303","unstructured",303,38,2,"A1.D.F.D.C3.F.A2.C1.",1,"A1",1,20,27
"304","unstructured",304,38,2,"A1.D.F.D.C3.F.A2.C1.",2,"D",14,20,27
"305","unstructured",305,38,2,"A1.D.F.D.C3.F.A2.C1.",3,"F",24,20,27
"306","unstructured",306,38,2,"A1.D.F.D.C3.F.A2.C1.",4,"D",14,20,27
