"","condition","stimulus_number","trial_number","block_number","sequence","stimulus_position_in_trial","stimulus_id","stimulus_trigger_code","sequence_id","block_id"
"1552","unstructured",1552,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1553","unstructured",1553,192,6,"F.E1.F.D.C3.A2.B.A2.",1,"F",24,27,25
"1554","unstructured",1554,192,6,"F.E1.F.D.C3.A2.B.A2.",2,"E1",21,27,25
"1555","unstructured",1555,192,6,"F.E1.F.D.C3.A2.B.A2.",3,"F",24,27,25
"1556","unstructured",1556,192,6,"F.E1.F.D.C3.A2.B.A2.",4,"D",14,27,25
"1557","unstructured",1557,192,6,"F.E1.F.D.C3.A2.B.A2.",5,"C3",13,27,25
"1558","unstructured",1558,192,6,"F.E1.F.D.C3.A2.B.A2.",6,"A2",2,27,25
"1559","unstructured",1559,192,6,"F.E1.F.D.C3.A2.B.A2.",7,"B",4,27,25
"1560","unstructured",1560,192,6,"F.E1.F.D.C3.A2.B.A2.",8,"A2",2,27,25
"1561","unstructured",1561,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1562","unstructured",1562,193,6,"D.A2.E3.F.A1.C2.B.F.",1,"D",14,18,25
"1563","unstructured",1563,193,6,"D.A2.E3.F.A1.C2.B.F.",2,"A2",2,18,25
"1564","unstructured",1564,193,6,"D.A2.E3.F.A1.C2.B.F.",3,"E3",23,18,25
"1565","unstructured",1565,193,6,"D.A2.E3.F.A1.C2.B.F.",4,"F",24,18,25
"1566","unstructured",1566,193,6,"D.A2.E3.F.A1.C2.B.F.",5,"A1",1,18,25
"1567","unstructured",1567,193,6,"D.A2.E3.F.A1.C2.B.F.",6,"C2",12,18,25
"1568","unstructured",1568,193,6,"D.A2.E3.F.A1.C2.B.F.",7,"B",4,18,25
"1569","unstructured",1569,193,6,"D.A2.E3.F.A1.C2.B.F.",8,"F",24,18,25
"1570","unstructured",1570,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1571","unstructured",1571,194,6,"D.E2.D.C2.B.C3.B.E2.",1,"D",14,33,25
"1572","unstructured",1572,194,6,"D.E2.D.C2.B.C3.B.E2.",2,"E2",22,33,25
"1573","unstructured",1573,194,6,"D.E2.D.C2.B.C3.B.E2.",3,"D",14,33,25
"1574","unstructured",1574,194,6,"D.E2.D.C2.B.C3.B.E2.",4,"C2",12,33,25
"1575","unstructured",1575,194,6,"D.E2.D.C2.B.C3.B.E2.",5,"B",4,33,25
"1576","unstructured",1576,194,6,"D.E2.D.C2.B.C3.B.E2.",6,"C3",13,33,25
"1577","unstructured",1577,194,6,"D.E2.D.C2.B.C3.B.E2.",7,"B",4,33,25
"1578","unstructured",1578,194,6,"D.E2.D.C2.B.C3.B.E2.",8,"E2",22,33,25
"1579","unstructured",1579,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1580","unstructured",1580,195,6,"A1.B.F.D.",1,"A1",1,1,25
"1581","unstructured",1581,195,6,"A1.B.F.D.",2,"B",4,1,25
"1582","unstructured",1582,195,6,"A1.B.F.D.",3,"F",24,1,25
"1583","unstructured",1583,195,6,"A1.B.F.D.",4,"D",14,1,25
"1584","unstructured",1584,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1585","unstructured",1585,196,6,"E2.F.A2.C1.F.A2.",1,"E2",22,6,25
"1586","unstructured",1586,196,6,"E2.F.A2.C1.F.A2.",2,"F",24,6,25
"1587","unstructured",1587,196,6,"E2.F.A2.C1.F.A2.",3,"A2",2,6,25
"1588","unstructured",1588,196,6,"E2.F.A2.C1.F.A2.",4,"C1",11,6,25
"1589","unstructured",1589,196,6,"E2.F.A2.C1.F.A2.",5,"F",24,6,25
"1590","unstructured",1590,196,6,"E2.F.A2.C1.F.A2.",6,"A2",2,6,25
"1591","unstructured",1591,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1592","unstructured",1592,197,6,"C1.B.A3.D.F.E3.",1,"C1",11,5,25
"1593","unstructured",1593,197,6,"C1.B.A3.D.F.E3.",2,"B",4,5,25
"1594","unstructured",1594,197,6,"C1.B.A3.D.F.E3.",3,"A3",3,5,25
"1595","unstructured",1595,197,6,"C1.B.A3.D.F.E3.",4,"D",14,5,25
"1596","unstructured",1596,197,6,"C1.B.A3.D.F.E3.",5,"F",24,5,25
"1597","unstructured",1597,197,6,"C1.B.A3.D.F.E3.",6,"E3",23,5,25
"1598","unstructured",1598,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1599","unstructured",1599,198,6,"B.E3.D.B.F.A2.D.C1.",1,"B",4,23,25
"1600","unstructured",1600,198,6,"B.E3.D.B.F.A2.D.C1.",2,"E3",23,23,25
"1601","unstructured",1601,198,6,"B.E3.D.B.F.A2.D.C1.",3,"D",14,23,25
"1602","unstructured",1602,198,6,"B.E3.D.B.F.A2.D.C1.",4,"B",4,23,25
"1603","unstructured",1603,198,6,"B.E3.D.B.F.A2.D.C1.",5,"F",24,23,25
"1604","unstructured",1604,198,6,"B.E3.D.B.F.A2.D.C1.",6,"A2",2,23,25
"1605","unstructured",1605,198,6,"B.E3.D.B.F.A2.D.C1.",7,"D",14,23,25
"1606","unstructured",1606,198,6,"B.E3.D.B.F.A2.D.C1.",8,"C1",11,23,25
"1607","unstructured",1607,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1608","unstructured",1608,NA,NA,NA,0,"silence_interblock_1250ms",99,NA,NA
"1609","unstructured",1609,199,7,"F.A1.D.A1.E2.D.F.E1.",1,"F",24,20,19
"1610","unstructured",1610,199,7,"F.A1.D.A1.E2.D.F.E1.",2,"A1",1,20,19
"1611","unstructured",1611,199,7,"F.A1.D.A1.E2.D.F.E1.",3,"D",14,20,19
"1612","unstructured",1612,199,7,"F.A1.D.A1.E2.D.F.E1.",4,"A1",1,20,19
"1613","unstructured",1613,199,7,"F.A1.D.A1.E2.D.F.E1.",5,"E2",22,20,19
"1614","unstructured",1614,199,7,"F.A1.D.A1.E2.D.F.E1.",6,"D",14,20,19
"1615","unstructured",1615,199,7,"F.A1.D.A1.E2.D.F.E1.",7,"F",24,20,19
"1616","unstructured",1616,199,7,"F.A1.D.A1.E2.D.F.E1.",8,"E1",21,20,19
"1617","unstructured",1617,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1618","unstructured",1618,200,7,"A3.D.B.D.C1.A3.",1,"A3",3,9,19
"1619","unstructured",1619,200,7,"A3.D.B.D.C1.A3.",2,"D",14,9,19
"1620","unstructured",1620,200,7,"A3.D.B.D.C1.A3.",3,"B",4,9,19
"1621","unstructured",1621,200,7,"A3.D.B.D.C1.A3.",4,"D",14,9,19
"1622","unstructured",1622,200,7,"A3.D.B.D.C1.A3.",5,"C1",11,9,19
"1623","unstructured",1623,200,7,"A3.D.B.D.C1.A3.",6,"A3",3,9,19
"1624","unstructured",1624,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1625","unstructured",1625,201,7,"F.B.C1.F.B.E2.C1.E3.",1,"F",24,17,19
"1626","unstructured",1626,201,7,"F.B.C1.F.B.E2.C1.E3.",2,"B",4,17,19
"1627","unstructured",1627,201,7,"F.B.C1.F.B.E2.C1.E3.",3,"C1",11,17,19
"1628","unstructured",1628,201,7,"F.B.C1.F.B.E2.C1.E3.",4,"F",24,17,19
"1629","unstructured",1629,201,7,"F.B.C1.F.B.E2.C1.E3.",5,"B",4,17,19
"1630","unstructured",1630,201,7,"F.B.C1.F.B.E2.C1.E3.",6,"E2",22,17,19
"1631","unstructured",1631,201,7,"F.B.C1.F.B.E2.C1.E3.",7,"C1",11,17,19
"1632","unstructured",1632,201,7,"F.B.C1.F.B.E2.C1.E3.",8,"E3",23,17,19
"1633","unstructured",1633,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1634","unstructured",1634,202,7,"B.E2.A3.C2.D.A1.F.D.",1,"B",4,25,19
"1635","unstructured",1635,202,7,"B.E2.A3.C2.D.A1.F.D.",2,"E2",22,25,19
"1636","unstructured",1636,202,7,"B.E2.A3.C2.D.A1.F.D.",3,"A3",3,25,19
"1637","unstructured",1637,202,7,"B.E2.A3.C2.D.A1.F.D.",4,"C2",12,25,19
"1638","unstructured",1638,202,7,"B.E2.A3.C2.D.A1.F.D.",5,"D",14,25,19
"1639","unstructured",1639,202,7,"B.E2.A3.C2.D.A1.F.D.",6,"A1",1,25,19
"1640","unstructured",1640,202,7,"B.E2.A3.C2.D.A1.F.D.",7,"F",24,25,19
"1641","unstructured",1641,202,7,"B.E2.A3.C2.D.A1.F.D.",8,"D",14,25,19
"1642","unstructured",1642,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1643","unstructured",1643,203,7,"B.A2.F.D.E3.C3.",1,"B",4,5,19
"1644","unstructured",1644,203,7,"B.A2.F.D.E3.C3.",2,"A2",2,5,19
"1645","unstructured",1645,203,7,"B.A2.F.D.E3.C3.",3,"F",24,5,19
"1646","unstructured",1646,203,7,"B.A2.F.D.E3.C3.",4,"D",14,5,19
"1647","unstructured",1647,203,7,"B.A2.F.D.E3.C3.",5,"E3",23,5,19
"1648","unstructured",1648,203,7,"B.A2.F.D.E3.C3.",6,"C3",13,5,19
"1649","unstructured",1649,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1650","unstructured",1650,204,7,"C3.E3.D.F.A2.B.",1,"C3",13,8,19
"1651","unstructured",1651,204,7,"C3.E3.D.F.A2.B.",2,"E3",23,8,19
"1652","unstructured",1652,204,7,"C3.E3.D.F.A2.B.",3,"D",14,8,19
"1653","unstructured",1653,204,7,"C3.E3.D.F.A2.B.",4,"F",24,8,19
"1654","unstructured",1654,204,7,"C3.E3.D.F.A2.B.",5,"A2",2,8,19
"1655","unstructured",1655,204,7,"C3.E3.D.F.A2.B.",6,"B",4,8,19
"1656","unstructured",1656,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1657","unstructured",1657,205,7,"A2.C2.B.C3.D.B.",1,"A2",2,12,19
"1658","unstructured",1658,205,7,"A2.C2.B.C3.D.B.",2,"C2",12,12,19
"1659","unstructured",1659,205,7,"A2.C2.B.C3.D.B.",3,"B",4,12,19
"1660","unstructured",1660,205,7,"A2.C2.B.C3.D.B.",4,"C3",13,12,19
"1661","unstructured",1661,205,7,"A2.C2.B.C3.D.B.",5,"D",14,12,19
"1662","unstructured",1662,205,7,"A2.C2.B.C3.D.B.",6,"B",4,12,19
"1663","unstructured",1663,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1664","unstructured",1664,206,7,"D.F.A1.B.F.E3.C1.E1.",1,"D",14,22,19
"1665","unstructured",1665,206,7,"D.F.A1.B.F.E3.C1.E1.",2,"F",24,22,19
"1666","unstructured",1666,206,7,"D.F.A1.B.F.E3.C1.E1.",3,"A1",1,22,19
"1667","unstructured",1667,206,7,"D.F.A1.B.F.E3.C1.E1.",4,"B",4,22,19
"1668","unstructured",1668,206,7,"D.F.A1.B.F.E3.C1.E1.",5,"F",24,22,19
"1669","unstructured",1669,206,7,"D.F.A1.B.F.E3.C1.E1.",6,"E3",23,22,19
"1670","unstructured",1670,206,7,"D.F.A1.B.F.E3.C1.E1.",7,"C1",11,22,19
"1671","unstructured",1671,206,7,"D.F.A1.B.F.E3.C1.E1.",8,"E1",21,22,19
"1672","unstructured",1672,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1673","unstructured",1673,207,7,"B.A2.D.C1.",1,"B",4,2,19
"1674","unstructured",1674,207,7,"B.A2.D.C1.",2,"A2",2,2,19
"1675","unstructured",1675,207,7,"B.A2.D.C1.",3,"D",14,2,19
"1676","unstructured",1676,207,7,"B.A2.D.C1.",4,"C1",11,2,19
"1677","unstructured",1677,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1678","unstructured",1678,208,7,"D.F.B.C2.A1.E1.B.C2.",1,"D",14,24,19
"1679","unstructured",1679,208,7,"D.F.B.C2.A1.E1.B.C2.",2,"F",24,24,19
"1680","unstructured",1680,208,7,"D.F.B.C2.A1.E1.B.C2.",3,"B",4,24,19
"1681","unstructured",1681,208,7,"D.F.B.C2.A1.E1.B.C2.",4,"C2",12,24,19
"1682","unstructured",1682,208,7,"D.F.B.C2.A1.E1.B.C2.",5,"A1",1,24,19
"1683","unstructured",1683,208,7,"D.F.B.C2.A1.E1.B.C2.",6,"E1",21,24,19
"1684","unstructured",1684,208,7,"D.F.B.C2.A1.E1.B.C2.",7,"B",4,24,19
"1685","unstructured",1685,208,7,"D.F.B.C2.A1.E1.B.C2.",8,"C2",12,24,19
"1686","unstructured",1686,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1687","unstructured",1687,209,7,"C3.E3.F.B.E1.F.",1,"C3",13,6,19
"1688","unstructured",1688,209,7,"C3.E3.F.B.E1.F.",2,"E3",23,6,19
"1689","unstructured",1689,209,7,"C3.E3.F.B.E1.F.",3,"F",24,6,19
"1690","unstructured",1690,209,7,"C3.E3.F.B.E1.F.",4,"B",4,6,19
"1691","unstructured",1691,209,7,"C3.E3.F.B.E1.F.",5,"E1",21,6,19
"1692","unstructured",1692,209,7,"C3.E3.F.B.E1.F.",6,"F",24,6,19
"1693","unstructured",1693,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1694","unstructured",1694,210,7,"F.D.E2.F.E3.A2.",1,"F",24,4,19
"1695","unstructured",1695,210,7,"F.D.E2.F.E3.A2.",2,"D",14,4,19
"1696","unstructured",1696,210,7,"F.D.E2.F.E3.A2.",3,"E2",22,4,19
"1697","unstructured",1697,210,7,"F.D.E2.F.E3.A2.",4,"F",24,4,19
"1698","unstructured",1698,210,7,"F.D.E2.F.E3.A2.",5,"E3",23,4,19
"1699","unstructured",1699,210,7,"F.D.E2.F.E3.A2.",6,"A2",2,4,19
"1700","unstructured",1700,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1701","unstructured",1701,211,7,"B.F.E2.A1.D.C1.A2.D.",1,"B",4,30,19
"1702","unstructured",1702,211,7,"B.F.E2.A1.D.C1.A2.D.",2,"F",24,30,19
"1703","unstructured",1703,211,7,"B.F.E2.A1.D.C1.A2.D.",3,"E2",22,30,19
"1704","unstructured",1704,211,7,"B.F.E2.A1.D.C1.A2.D.",4,"A1",1,30,19
"1705","unstructured",1705,211,7,"B.F.E2.A1.D.C1.A2.D.",5,"D",14,30,19
"1706","unstructured",1706,211,7,"B.F.E2.A1.D.C1.A2.D.",6,"C1",11,30,19
"1707","unstructured",1707,211,7,"B.F.E2.A1.D.C1.A2.D.",7,"A2",2,30,19
"1708","unstructured",1708,211,7,"B.F.E2.A1.D.C1.A2.D.",8,"D",14,30,19
"1709","unstructured",1709,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1710","unstructured",1710,212,7,"E1.B.F.C1.",1,"E1",21,3,19
"1711","unstructured",1711,212,7,"E1.B.F.C1.",2,"B",4,3,19
"1712","unstructured",1712,212,7,"E1.B.F.C1.",3,"F",24,3,19
"1713","unstructured",1713,212,7,"E1.B.F.C1.",4,"C1",11,3,19
"1714","unstructured",1714,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1715","unstructured",1715,213,7,"E2.B.C2.F.D.A1.",1,"E2",22,10,19
"1716","unstructured",1716,213,7,"E2.B.C2.F.D.A1.",2,"B",4,10,19
"1717","unstructured",1717,213,7,"E2.B.C2.F.D.A1.",3,"C2",12,10,19
"1718","unstructured",1718,213,7,"E2.B.C2.F.D.A1.",4,"F",24,10,19
"1719","unstructured",1719,213,7,"E2.B.C2.F.D.A1.",5,"D",14,10,19
"1720","unstructured",1720,213,7,"E2.B.C2.F.D.A1.",6,"A1",1,10,19
"1721","unstructured",1721,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1722","unstructured",1722,214,7,"D.A3.F.D.E3.A2.",1,"D",14,7,19
"1723","unstructured",1723,214,7,"D.A3.F.D.E3.A2.",2,"A3",3,7,19
"1724","unstructured",1724,214,7,"D.A3.F.D.E3.A2.",3,"F",24,7,19
"1725","unstructured",1725,214,7,"D.A3.F.D.E3.A2.",4,"D",14,7,19
"1726","unstructured",1726,214,7,"D.A3.F.D.E3.A2.",5,"E3",23,7,19
"1727","unstructured",1727,214,7,"D.A3.F.D.E3.A2.",6,"A2",2,7,19
"1728","unstructured",1728,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1729","unstructured",1729,215,7,"C2.B.D.C3.B.E3.A1.F.",1,"C2",12,32,19
"1730","unstructured",1730,215,7,"C2.B.D.C3.B.E3.A1.F.",2,"B",4,32,19
"1731","unstructured",1731,215,7,"C2.B.D.C3.B.E3.A1.F.",3,"D",14,32,19
"1732","unstructured",1732,215,7,"C2.B.D.C3.B.E3.A1.F.",4,"C3",13,32,19
"1733","unstructured",1733,215,7,"C2.B.D.C3.B.E3.A1.F.",5,"B",4,32,19
"1734","unstructured",1734,215,7,"C2.B.D.C3.B.E3.A1.F.",6,"E3",23,32,19
"1735","unstructured",1735,215,7,"C2.B.D.C3.B.E3.A1.F.",7,"A1",1,32,19
"1736","unstructured",1736,215,7,"C2.B.D.C3.B.E3.A1.F.",8,"F",24,32,19
"1737","unstructured",1737,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1738","unstructured",1738,216,7,"C3.E1.B.F.C3.B.E2.F.",1,"C3",13,28,19
"1739","unstructured",1739,216,7,"C3.E1.B.F.C3.B.E2.F.",2,"E1",21,28,19
"1740","unstructured",1740,216,7,"C3.E1.B.F.C3.B.E2.F.",3,"B",4,28,19
"1741","unstructured",1741,216,7,"C3.E1.B.F.C3.B.E2.F.",4,"F",24,28,19
"1742","unstructured",1742,216,7,"C3.E1.B.F.C3.B.E2.F.",5,"C3",13,28,19
"1743","unstructured",1743,216,7,"C3.E1.B.F.C3.B.E2.F.",6,"B",4,28,19
"1744","unstructured",1744,216,7,"C3.E1.B.F.C3.B.E2.F.",7,"E2",22,28,19
"1745","unstructured",1745,216,7,"C3.E1.B.F.C3.B.E2.F.",8,"F",24,28,19
"1746","unstructured",1746,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1747","unstructured",1747,217,7,"A1.D.E2.F.C2.D.A2.B.",1,"A1",1,15,19
"1748","unstructured",1748,217,7,"A1.D.E2.F.C2.D.A2.B.",2,"D",14,15,19
"1749","unstructured",1749,217,7,"A1.D.E2.F.C2.D.A2.B.",3,"E2",22,15,19
"1750","unstructured",1750,217,7,"A1.D.E2.F.C2.D.A2.B.",4,"F",24,15,19
"1751","unstructured",1751,217,7,"A1.D.E2.F.C2.D.A2.B.",5,"C2",12,15,19
"1752","unstructured",1752,217,7,"A1.D.E2.F.C2.D.A2.B.",6,"D",14,15,19
"1753","unstructured",1753,217,7,"A1.D.E2.F.C2.D.A2.B.",7,"A2",2,15,19
"1754","unstructured",1754,217,7,"A1.D.E2.F.C2.D.A2.B.",8,"B",4,15,19
"1755","unstructured",1755,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1756","unstructured",1756,218,7,"C3.A1.C2.F.B.E1.B.D.",1,"C3",13,19,19
"1757","unstructured",1757,218,7,"C3.A1.C2.F.B.E1.B.D.",2,"A1",1,19,19
"1758","unstructured",1758,218,7,"C3.A1.C2.F.B.E1.B.D.",3,"C2",12,19,19
"1759","unstructured",1759,218,7,"C3.A1.C2.F.B.E1.B.D.",4,"F",24,19,19
"1760","unstructured",1760,218,7,"C3.A1.C2.F.B.E1.B.D.",5,"B",4,19,19
"1761","unstructured",1761,218,7,"C3.A1.C2.F.B.E1.B.D.",6,"E1",21,19,19
"1762","unstructured",1762,218,7,"C3.A1.C2.F.B.E1.B.D.",7,"B",4,19,19
"1763","unstructured",1763,218,7,"C3.A1.C2.F.B.E1.B.D.",8,"D",14,19,19
"1764","unstructured",1764,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1765","unstructured",1765,219,7,"D.E3.C3.F.E1.A2.B.F.",1,"D",14,14,19
"1766","unstructured",1766,219,7,"D.E3.C3.F.E1.A2.B.F.",2,"E3",23,14,19
"1767","unstructured",1767,219,7,"D.E3.C3.F.E1.A2.B.F.",3,"C3",13,14,19
"1768","unstructured",1768,219,7,"D.E3.C3.F.E1.A2.B.F.",4,"F",24,14,19
"1769","unstructured",1769,219,7,"D.E3.C3.F.E1.A2.B.F.",5,"E1",21,14,19
"1770","unstructured",1770,219,7,"D.E3.C3.F.E1.A2.B.F.",6,"A2",2,14,19
"1771","unstructured",1771,219,7,"D.E3.C3.F.E1.A2.B.F.",7,"B",4,14,19
"1772","unstructured",1772,219,7,"D.E3.C3.F.E1.A2.B.F.",8,"F",24,14,19
"1773","unstructured",1773,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1774","unstructured",1774,220,7,"B.A3.C2.D.C1.A2.B.D.",1,"B",4,26,19
"1775","unstructured",1775,220,7,"B.A3.C2.D.C1.A2.B.D.",2,"A3",3,26,19
"1776","unstructured",1776,220,7,"B.A3.C2.D.C1.A2.B.D.",3,"C2",12,26,19
"1777","unstructured",1777,220,7,"B.A3.C2.D.C1.A2.B.D.",4,"D",14,26,19
"1778","unstructured",1778,220,7,"B.A3.C2.D.C1.A2.B.D.",5,"C1",11,26,19
"1779","unstructured",1779,220,7,"B.A3.C2.D.C1.A2.B.D.",6,"A2",2,26,19
"1780","unstructured",1780,220,7,"B.A3.C2.D.C1.A2.B.D.",7,"B",4,26,19
"1781","unstructured",1781,220,7,"B.A3.C2.D.C1.A2.B.D.",8,"D",14,26,19
"1782","unstructured",1782,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1783","unstructured",1783,221,7,"D.F.C1.E2.F.B.A3.E3.",1,"D",14,18,19
"1784","unstructured",1784,221,7,"D.F.C1.E2.F.B.A3.E3.",2,"F",24,18,19
"1785","unstructured",1785,221,7,"D.F.C1.E2.F.B.A3.E3.",3,"C1",11,18,19
"1786","unstructured",1786,221,7,"D.F.C1.E2.F.B.A3.E3.",4,"E2",22,18,19
"1787","unstructured",1787,221,7,"D.F.C1.E2.F.B.A3.E3.",5,"F",24,18,19
"1788","unstructured",1788,221,7,"D.F.C1.E2.F.B.A3.E3.",6,"B",4,18,19
"1789","unstructured",1789,221,7,"D.F.C1.E2.F.B.A3.E3.",7,"A3",3,18,19
"1790","unstructured",1790,221,7,"D.F.C1.E2.F.B.A3.E3.",8,"E3",23,18,19
"1791","unstructured",1791,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1792","unstructured",1792,222,7,"E2.D.F.A1.F.E2.D.A1.",1,"E2",22,13,19
"1793","unstructured",1793,222,7,"E2.D.F.A1.F.E2.D.A1.",2,"D",14,13,19
"1794","unstructured",1794,222,7,"E2.D.F.A1.F.E2.D.A1.",3,"F",24,13,19
"1795","unstructured",1795,222,7,"E2.D.F.A1.F.E2.D.A1.",4,"A1",1,13,19
"1796","unstructured",1796,222,7,"E2.D.F.A1.F.E2.D.A1.",5,"F",24,13,19
"1797","unstructured",1797,222,7,"E2.D.F.A1.F.E2.D.A1.",6,"E2",22,13,19
"1798","unstructured",1798,222,7,"E2.D.F.A1.F.E2.D.A1.",7,"D",14,13,19
"1799","unstructured",1799,222,7,"E2.D.F.A1.F.E2.D.A1.",8,"A1",1,13,19
"1800","unstructured",1800,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1801","unstructured",1801,223,7,"D.C2.D.B.A1.B.A3.C1.",1,"D",14,33,19
"1802","unstructured",1802,223,7,"D.C2.D.B.A1.B.A3.C1.",2,"C2",12,33,19
"1803","unstructured",1803,223,7,"D.C2.D.B.A1.B.A3.C1.",3,"D",14,33,19
"1804","unstructured",1804,223,7,"D.C2.D.B.A1.B.A3.C1.",4,"B",4,33,19
"1805","unstructured",1805,223,7,"D.C2.D.B.A1.B.A3.C1.",5,"A1",1,33,19
"1806","unstructured",1806,223,7,"D.C2.D.B.A1.B.A3.C1.",6,"B",4,33,19
"1807","unstructured",1807,223,7,"D.C2.D.B.A1.B.A3.C1.",7,"A3",3,33,19
"1808","unstructured",1808,223,7,"D.C2.D.B.A1.B.A3.C1.",8,"C1",11,33,19
"1809","unstructured",1809,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1810","unstructured",1810,224,7,"C2.F.E2.B.C1.B.",1,"C2",12,11,19
"1811","unstructured",1811,224,7,"C2.F.E2.B.C1.B.",2,"F",24,11,19
"1812","unstructured",1812,224,7,"C2.F.E2.B.C1.B.",3,"E2",22,11,19
"1813","unstructured",1813,224,7,"C2.F.E2.B.C1.B.",4,"B",4,11,19
"1814","unstructured",1814,224,7,"C2.F.E2.B.C1.B.",5,"C1",11,11,19
"1815","unstructured",1815,224,7,"C2.F.E2.B.C1.B.",6,"B",4,11,19
"1816","unstructured",1816,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1817","unstructured",1817,225,7,"B.C3.F.C3.B.D.E1.A3.",1,"B",4,31,19
"1818","unstructured",1818,225,7,"B.C3.F.C3.B.D.E1.A3.",2,"C3",13,31,19
"1819","unstructured",1819,225,7,"B.C3.F.C3.B.D.E1.A3.",3,"F",24,31,19
"1820","unstructured",1820,225,7,"B.C3.F.C3.B.D.E1.A3.",4,"C3",13,31,19
"1821","unstructured",1821,225,7,"B.C3.F.C3.B.D.E1.A3.",5,"B",4,31,19
"1822","unstructured",1822,225,7,"B.C3.F.C3.B.D.E1.A3.",6,"D",14,31,19
"1823","unstructured",1823,225,7,"B.C3.F.C3.B.D.E1.A3.",7,"E1",21,31,19
"1824","unstructured",1824,225,7,"B.C3.F.C3.B.D.E1.A3.",8,"A3",3,31,19
"1825","unstructured",1825,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1826","unstructured",1826,226,7,"F.B.E3.C3.A3.E3.D.F.",1,"F",24,16,19
"1827","unstructured",1827,226,7,"F.B.E3.C3.A3.E3.D.F.",2,"B",4,16,19
"1828","unstructured",1828,226,7,"F.B.E3.C3.A3.E3.D.F.",3,"E3",23,16,19
"1829","unstructured",1829,226,7,"F.B.E3.C3.A3.E3.D.F.",4,"C3",13,16,19
"1830","unstructured",1830,226,7,"F.B.E3.C3.A3.E3.D.F.",5,"A3",3,16,19
"1831","unstructured",1831,226,7,"F.B.E3.C3.A3.E3.D.F.",6,"E3",23,16,19
"1832","unstructured",1832,226,7,"F.B.E3.C3.A3.E3.D.F.",7,"D",14,16,19
"1833","unstructured",1833,226,7,"F.B.E3.C3.A3.E3.D.F.",8,"F",24,16,19
"1834","unstructured",1834,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1835","unstructured",1835,227,7,"A2.C1.B.D.E1.B.F.C2.",1,"A2",2,29,19
"1836","unstructured",1836,227,7,"A2.C1.B.D.E1.B.F.C2.",2,"C1",11,29,19
"1837","unstructured",1837,227,7,"A2.C1.B.D.E1.B.F.C2.",3,"B",4,29,19
"1838","unstructured",1838,227,7,"A2.C1.B.D.E1.B.F.C2.",4,"D",14,29,19
"1839","unstructured",1839,227,7,"A2.C1.B.D.E1.B.F.C2.",5,"E1",21,29,19
"1840","unstructured",1840,227,7,"A2.C1.B.D.E1.B.F.C2.",6,"B",4,29,19
"1841","unstructured",1841,227,7,"A2.C1.B.D.E1.B.F.C2.",7,"F",24,29,19
"1842","unstructured",1842,227,7,"A2.C1.B.D.E1.B.F.C2.",8,"C2",12,29,19
"1843","unstructured",1843,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1844","unstructured",1844,228,7,"A3.C2.D.A2.E1.F.D.B.",1,"A3",3,23,19
"1845","unstructured",1845,228,7,"A3.C2.D.A2.E1.F.D.B.",2,"C2",12,23,19
