"","condition","stimulus_number","trial_number","block_number","sequence","stimulus_position_in_trial","stimulus_id","stimulus_trigger_code","sequence_id","block_id"
"1997","local",1997,246,8,"C3.D.A2.B.C1.D.E1.F.",5,"C1",11,29,5
"1998","local",1998,246,8,"C3.D.A2.B.C1.D.E1.F.",6,"D",14,29,5
"1999","local",1999,246,8,"C3.D.A2.B.C1.D.E1.F.",7,"E1",21,29,5
"2000","local",2000,246,8,"C3.D.A2.B.C1.D.E1.F.",8,"F",24,29,5
"2001","local",2001,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2002","local",2002,247,8,"A3.B.E1.F.A1.B.E2.F.",1,"A3",3,25,5
"2003","local",2003,247,8,"A3.B.E1.F.A1.B.E2.F.",2,"B",4,25,5
"2004","local",2004,247,8,"A3.B.E1.F.A1.B.E2.F.",3,"E1",21,25,5
"2005","local",2005,247,8,"A3.B.E1.F.A1.B.E2.F.",4,"F",24,25,5
"2006","local",2006,247,8,"A3.B.E1.F.A1.B.E2.F.",5,"A1",1,25,5
"2007","local",2007,247,8,"A3.B.E1.F.A1.B.E2.F.",6,"B",4,25,5
"2008","local",2008,247,8,"A3.B.E1.F.A1.B.E2.F.",7,"E2",22,25,5
"2009","local",2009,247,8,"A3.B.E1.F.A1.B.E2.F.",8,"F",24,25,5
"2010","local",2010,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2011","local",2011,248,8,"A3.B.E3.F.C1.D.",1,"A3",3,11,5
"2012","local",2012,248,8,"A3.B.E3.F.C1.D.",2,"B",4,11,5
"2013","local",2013,248,8,"A3.B.E3.F.C1.D.",3,"E3",23,11,5
"2014","local",2014,248,8,"A3.B.E3.F.C1.D.",4,"F",24,11,5
"2015","local",2015,248,8,"A3.B.E3.F.C1.D.",5,"C1",11,11,5
"2016","local",2016,248,8,"A3.B.E3.F.C1.D.",6,"D",14,11,5
"2017","local",2017,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2018","local",2018,249,8,"C2.D.A3.B.E1.F.A1.B.",1,"C2",12,19,5
"2019","local",2019,249,8,"C2.D.A3.B.E1.F.A1.B.",2,"D",14,19,5
"2020","local",2020,249,8,"C2.D.A3.B.E1.F.A1.B.",3,"A3",3,19,5
"2021","local",2021,249,8,"C2.D.A3.B.E1.F.A1.B.",4,"B",4,19,5
"2022","local",2022,249,8,"C2.D.A3.B.E1.F.A1.B.",5,"E1",21,19,5
"2023","local",2023,249,8,"C2.D.A3.B.E1.F.A1.B.",6,"F",24,19,5
"2024","local",2024,249,8,"C2.D.A3.B.E1.F.A1.B.",7,"A1",1,19,5
"2025","local",2025,249,8,"C2.D.A3.B.E1.F.A1.B.",8,"B",4,19,5
"2026","local",2026,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2027","local",2027,250,8,"A2.B.C3.D.A1.B.E3.F.",1,"A2",2,23,5
"2028","local",2028,250,8,"A2.B.C3.D.A1.B.E3.F.",2,"B",4,23,5
"2029","local",2029,250,8,"A2.B.C3.D.A1.B.E3.F.",3,"C3",13,23,5
"2030","local",2030,250,8,"A2.B.C3.D.A1.B.E3.F.",4,"D",14,23,5
"2031","local",2031,250,8,"A2.B.C3.D.A1.B.E3.F.",5,"A1",1,23,5
"2032","local",2032,250,8,"A2.B.C3.D.A1.B.E3.F.",6,"B",4,23,5
"2033","local",2033,250,8,"A2.B.C3.D.A1.B.E3.F.",7,"E3",23,23,5
"2034","local",2034,250,8,"A2.B.C3.D.A1.B.E3.F.",8,"F",24,23,5
"2035","local",2035,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2036","local",2036,251,8,"E2.F.A3.B.E3.F.",1,"E2",22,6,5
"2037","local",2037,251,8,"E2.F.A3.B.E3.F.",2,"F",24,6,5
"2038","local",2038,251,8,"E2.F.A3.B.E3.F.",3,"A3",3,6,5
"2039","local",2039,251,8,"E2.F.A3.B.E3.F.",4,"B",4,6,5
"2040","local",2040,251,8,"E2.F.A3.B.E3.F.",5,"E3",23,6,5
"2041","local",2041,251,8,"E2.F.A3.B.E3.F.",6,"F",24,6,5
"2042","local",2042,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2043","local",2043,252,8,"C1.D.E2.F.A1.B.C2.D.",1,"C1",11,13,5
"2044","local",2044,252,8,"C1.D.E2.F.A1.B.C2.D.",2,"D",14,13,5
"2045","local",2045,252,8,"C1.D.E2.F.A1.B.C2.D.",3,"E2",22,13,5
"2046","local",2046,252,8,"C1.D.E2.F.A1.B.C2.D.",4,"F",24,13,5
"2047","local",2047,252,8,"C1.D.E2.F.A1.B.C2.D.",5,"A1",1,13,5
"2048","local",2048,252,8,"C1.D.E2.F.A1.B.C2.D.",6,"B",4,13,5
"2049","local",2049,252,8,"C1.D.E2.F.A1.B.C2.D.",7,"C2",12,13,5
"2050","local",2050,252,8,"C1.D.E2.F.A1.B.C2.D.",8,"D",14,13,5
"2051","local",2051,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2052","local",2052,253,8,"E1.F.C1.D.E2.F.C2.D.",1,"E1",21,27,5
"2053","local",2053,253,8,"E1.F.C1.D.E2.F.C2.D.",2,"F",24,27,5
"2054","local",2054,253,8,"E1.F.C1.D.E2.F.C2.D.",3,"C1",11,27,5
"2055","local",2055,253,8,"E1.F.C1.D.E2.F.C2.D.",4,"D",14,27,5
"2056","local",2056,253,8,"E1.F.C1.D.E2.F.C2.D.",5,"E2",22,27,5
"2057","local",2057,253,8,"E1.F.C1.D.E2.F.C2.D.",6,"F",24,27,5
"2058","local",2058,253,8,"E1.F.C1.D.E2.F.C2.D.",7,"C2",12,27,5
"2059","local",2059,253,8,"E1.F.C1.D.E2.F.C2.D.",8,"D",14,27,5
"2060","local",2060,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2061","local",2061,254,8,"E1.F.C3.D.A3.B.",1,"E1",21,10,5
"2062","local",2062,254,8,"E1.F.C3.D.A3.B.",2,"F",24,10,5
"2063","local",2063,254,8,"E1.F.C3.D.A3.B.",3,"C3",13,10,5
"2064","local",2064,254,8,"E1.F.C3.D.A3.B.",4,"D",14,10,5
"2065","local",2065,254,8,"E1.F.C3.D.A3.B.",5,"A3",3,10,5
"2066","local",2066,254,8,"E1.F.C3.D.A3.B.",6,"B",4,10,5
"2067","local",2067,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2068","local",2068,255,8,"E2.F.C1.D.A3.B.C2.D.",1,"E2",22,20,5
"2069","local",2069,255,8,"E2.F.C1.D.A3.B.C2.D.",2,"F",24,20,5
"2070","local",2070,255,8,"E2.F.C1.D.A3.B.C2.D.",3,"C1",11,20,5
"2071","local",2071,255,8,"E2.F.C1.D.A3.B.C2.D.",4,"D",14,20,5
"2072","local",2072,255,8,"E2.F.C1.D.A3.B.C2.D.",5,"A3",3,20,5
"2073","local",2073,255,8,"E2.F.C1.D.A3.B.C2.D.",6,"B",4,20,5
"2074","local",2074,255,8,"E2.F.C1.D.A3.B.C2.D.",7,"C2",12,20,5
"2075","local",2075,255,8,"E2.F.C1.D.A3.B.C2.D.",8,"D",14,20,5
"2076","local",2076,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2077","local",2077,256,8,"C2.D.A1.B.C3.D.",1,"C2",12,9,5
"2078","local",2078,256,8,"C2.D.A1.B.C3.D.",2,"D",14,9,5
"2079","local",2079,256,8,"C2.D.A1.B.C3.D.",3,"A1",1,9,5
"2080","local",2080,256,8,"C2.D.A1.B.C3.D.",4,"B",4,9,5
"2081","local",2081,256,8,"C2.D.A1.B.C3.D.",5,"C3",13,9,5
"2082","local",2082,256,8,"C2.D.A1.B.C3.D.",6,"D",14,9,5
"2083","local",2083,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2084","local",2084,257,8,"E3.F.C1.D.",1,"E3",23,2,5
"2085","local",2085,257,8,"E3.F.C1.D.",2,"F",24,2,5
"2086","local",2086,257,8,"E3.F.C1.D.",3,"C1",11,2,5
"2087","local",2087,257,8,"E3.F.C1.D.",4,"D",14,2,5
"2088","local",2088,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2089","local",2089,258,8,"C3.D.E3.F.C2.D.A2.B.",1,"C3",13,24,5
"2090","local",2090,258,8,"C3.D.E3.F.C2.D.A2.B.",2,"D",14,24,5
"2091","local",2091,258,8,"C3.D.E3.F.C2.D.A2.B.",3,"E3",23,24,5
"2092","local",2092,258,8,"C3.D.E3.F.C2.D.A2.B.",4,"F",24,24,5
"2093","local",2093,258,8,"C3.D.E3.F.C2.D.A2.B.",5,"C2",12,24,5
"2094","local",2094,258,8,"C3.D.E3.F.C2.D.A2.B.",6,"D",14,24,5
"2095","local",2095,258,8,"C3.D.E3.F.C2.D.A2.B.",7,"A2",2,24,5
"2096","local",2096,258,8,"C3.D.E3.F.C2.D.A2.B.",8,"B",4,24,5
"2097","local",2097,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2098","local",2098,259,8,"E3.F.A2.B.E2.F.C3.D.",1,"E3",23,22,5
"2099","local",2099,259,8,"E3.F.A2.B.E2.F.C3.D.",2,"F",24,22,5
"2100","local",2100,259,8,"E3.F.A2.B.E2.F.C3.D.",3,"A2",2,22,5
"2101","local",2101,259,8,"E3.F.A2.B.E2.F.C3.D.",4,"B",4,22,5
"2102","local",2102,259,8,"E3.F.A2.B.E2.F.C3.D.",5,"E2",22,22,5
"2103","local",2103,259,8,"E3.F.A2.B.E2.F.C3.D.",6,"F",24,22,5
"2104","local",2104,259,8,"E3.F.A2.B.E2.F.C3.D.",7,"C3",13,22,5
"2105","local",2105,259,8,"E3.F.A2.B.E2.F.C3.D.",8,"D",14,22,5
"2106","local",2106,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2107","local",2107,260,8,"A1.B.E1.F.C1.D.E2.F.",1,"A1",1,21,5
"2108","local",2108,260,8,"A1.B.E1.F.C1.D.E2.F.",2,"B",4,21,5
"2109","local",2109,260,8,"A1.B.E1.F.C1.D.E2.F.",3,"E1",21,21,5
"2110","local",2110,260,8,"A1.B.E1.F.C1.D.E2.F.",4,"F",24,21,5
"2111","local",2111,260,8,"A1.B.E1.F.C1.D.E2.F.",5,"C1",11,21,5
"2112","local",2112,260,8,"A1.B.E1.F.C1.D.E2.F.",6,"D",14,21,5
"2113","local",2113,260,8,"A1.B.E1.F.C1.D.E2.F.",7,"E2",22,21,5
"2114","local",2114,260,8,"A1.B.E1.F.C1.D.E2.F.",8,"F",24,21,5
"2115","local",2115,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2116","local",2116,261,8,"C1.D.A2.B.E1.F.",1,"C1",11,12,5
"2117","local",2117,261,8,"C1.D.A2.B.E1.F.",2,"D",14,12,5
"2118","local",2118,261,8,"C1.D.A2.B.E1.F.",3,"A2",2,12,5
"2119","local",2119,261,8,"C1.D.A2.B.E1.F.",4,"B",4,12,5
"2120","local",2120,261,8,"C1.D.A2.B.E1.F.",5,"E1",21,12,5
"2121","local",2121,261,8,"C1.D.A2.B.E1.F.",6,"F",24,12,5
"2122","local",2122,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2123","local",2123,262,8,"A1.B.C1.D.A2.B.",1,"A1",1,4,5
"2124","local",2124,262,8,"A1.B.C1.D.A2.B.",2,"B",4,4,5
"2125","local",2125,262,8,"A1.B.C1.D.A2.B.",3,"C1",11,4,5
"2126","local",2126,262,8,"A1.B.C1.D.A2.B.",4,"D",14,4,5
"2127","local",2127,262,8,"A1.B.C1.D.A2.B.",5,"A2",2,4,5
"2128","local",2128,262,8,"A1.B.C1.D.A2.B.",6,"B",4,4,5
"2129","local",2129,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2130","local",2130,263,8,"A2.B.E1.F.",1,"A2",2,3,5
"2131","local",2131,263,8,"A2.B.E1.F.",2,"B",4,3,5
"2132","local",2132,263,8,"A2.B.E1.F.",3,"E1",21,3,5
"2133","local",2133,263,8,"A2.B.E1.F.",4,"F",24,3,5
"2134","local",2134,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2135","local",2135,264,8,"C2.D.E2.F.C3.D.E1.F.",1,"C2",12,31,5
"2136","local",2136,264,8,"C2.D.E2.F.C3.D.E1.F.",2,"D",14,31,5
"2137","local",2137,264,8,"C2.D.E2.F.C3.D.E1.F.",3,"E2",22,31,5
"2138","local",2138,264,8,"C2.D.E2.F.C3.D.E1.F.",4,"F",24,31,5
"2139","local",2139,264,8,"C2.D.E2.F.C3.D.E1.F.",5,"C3",13,31,5
"2140","local",2140,264,8,"C2.D.E2.F.C3.D.E1.F.",6,"D",14,31,5
"2141","local",2141,264,8,"C2.D.E2.F.C3.D.E1.F.",7,"E1",21,31,5
"2142","local",2142,264,8,"C2.D.E2.F.C3.D.E1.F.",8,"F",24,31,5
"2143","local",2143,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2144","local",2144,NA,NA,NA,0,"silence_interblock_1250ms",99,NA,NA
"2145","local",2145,265,9,"C3.D.A2.B.E3.F.A3.B.",1,"C3",13,19,25
"2146","local",2146,265,9,"C3.D.A2.B.E3.F.A3.B.",2,"D",14,19,25
"2147","local",2147,265,9,"C3.D.A2.B.E3.F.A3.B.",3,"A2",2,19,25
"2148","local",2148,265,9,"C3.D.A2.B.E3.F.A3.B.",4,"B",4,19,25
"2149","local",2149,265,9,"C3.D.A2.B.E3.F.A3.B.",5,"E3",23,19,25
"2150","local",2150,265,9,"C3.D.A2.B.E3.F.A3.B.",6,"F",24,19,25
"2151","local",2151,265,9,"C3.D.A2.B.E3.F.A3.B.",7,"A3",3,19,25
"2152","local",2152,265,9,"C3.D.A2.B.E3.F.A3.B.",8,"B",4,19,25
"2153","local",2153,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2154","local",2154,266,9,"A1.B.C2.D.E2.F.C1.D.",1,"A1",1,16,25
"2155","local",2155,266,9,"A1.B.C2.D.E2.F.C1.D.",2,"B",4,16,25
"2156","local",2156,266,9,"A1.B.C2.D.E2.F.C1.D.",3,"C2",12,16,25
"2157","local",2157,266,9,"A1.B.C2.D.E2.F.C1.D.",4,"D",14,16,25
"2158","local",2158,266,9,"A1.B.C2.D.E2.F.C1.D.",5,"E2",22,16,25
"2159","local",2159,266,9,"A1.B.C2.D.E2.F.C1.D.",6,"F",24,16,25
"2160","local",2160,266,9,"A1.B.C2.D.E2.F.C1.D.",7,"C1",11,16,25
"2161","local",2161,266,9,"A1.B.C2.D.E2.F.C1.D.",8,"D",14,16,25
"2162","local",2162,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2163","local",2163,267,9,"E1.F.C3.D.E2.F.",1,"E1",21,7,25
"2164","local",2164,267,9,"E1.F.C3.D.E2.F.",2,"F",24,7,25
"2165","local",2165,267,9,"E1.F.C3.D.E2.F.",3,"C3",13,7,25
"2166","local",2166,267,9,"E1.F.C3.D.E2.F.",4,"D",14,7,25
"2167","local",2167,267,9,"E1.F.C3.D.E2.F.",5,"E2",22,7,25
"2168","local",2168,267,9,"E1.F.C3.D.E2.F.",6,"F",24,7,25
"2169","local",2169,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2170","local",2170,268,9,"A2.B.C3.D.E1.F.A3.B.",1,"A2",2,15,25
"2171","local",2171,268,9,"A2.B.C3.D.E1.F.A3.B.",2,"B",4,15,25
"2172","local",2172,268,9,"A2.B.C3.D.E1.F.A3.B.",3,"C3",13,15,25
"2173","local",2173,268,9,"A2.B.C3.D.E1.F.A3.B.",4,"D",14,15,25
"2174","local",2174,268,9,"A2.B.C3.D.E1.F.A3.B.",5,"E1",21,15,25
"2175","local",2175,268,9,"A2.B.C3.D.E1.F.A3.B.",6,"F",24,15,25
"2176","local",2176,268,9,"A2.B.C3.D.E1.F.A3.B.",7,"A3",3,15,25
"2177","local",2177,268,9,"A2.B.C3.D.E1.F.A3.B.",8,"B",4,15,25
"2178","local",2178,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2179","local",2179,269,9,"E2.F.C1.D.E2.F.A2.B.",1,"E2",22,30,25
"2180","local",2180,269,9,"E2.F.C1.D.E2.F.A2.B.",2,"F",24,30,25
"2181","local",2181,269,9,"E2.F.C1.D.E2.F.A2.B.",3,"C1",11,30,25
"2182","local",2182,269,9,"E2.F.C1.D.E2.F.A2.B.",4,"D",14,30,25
"2183","local",2183,269,9,"E2.F.C1.D.E2.F.A2.B.",5,"E2",22,30,25
"2184","local",2184,269,9,"E2.F.C1.D.E2.F.A2.B.",6,"F",24,30,25
"2185","local",2185,269,9,"E2.F.C1.D.E2.F.A2.B.",7,"A2",2,30,25
"2186","local",2186,269,9,"E2.F.C1.D.E2.F.A2.B.",8,"B",4,30,25
"2187","local",2187,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2188","local",2188,270,9,"C2.D.A1.B.E3.F.",1,"C2",12,12,25
"2189","local",2189,270,9,"C2.D.A1.B.E3.F.",2,"D",14,12,25
"2190","local",2190,270,9,"C2.D.A1.B.E3.F.",3,"A1",1,12,25
"2191","local",2191,270,9,"C2.D.A1.B.E3.F.",4,"B",4,12,25
"2192","local",2192,270,9,"C2.D.A1.B.E3.F.",5,"E3",23,12,25
"2193","local",2193,270,9,"C2.D.A1.B.E3.F.",6,"F",24,12,25
"2194","local",2194,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2195","local",2195,271,9,"C2.D.E1.F.A3.B.C3.D.",1,"C2",12,13,25
"2196","local",2196,271,9,"C2.D.E1.F.A3.B.C3.D.",2,"D",14,13,25
"2197","local",2197,271,9,"C2.D.E1.F.A3.B.C3.D.",3,"E1",21,13,25
"2198","local",2198,271,9,"C2.D.E1.F.A3.B.C3.D.",4,"F",24,13,25
"2199","local",2199,271,9,"C2.D.E1.F.A3.B.C3.D.",5,"A3",3,13,25
"2200","local",2200,271,9,"C2.D.E1.F.A3.B.C3.D.",6,"B",4,13,25
"2201","local",2201,271,9,"C2.D.E1.F.A3.B.C3.D.",7,"C3",13,13,25
"2202","local",2202,271,9,"C2.D.E1.F.A3.B.C3.D.",8,"D",14,13,25
"2203","local",2203,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2204","local",2204,272,9,"C3.D.E1.F.C1.D.E3.F.",1,"C3",13,31,25
"2205","local",2205,272,9,"C3.D.E1.F.C1.D.E3.F.",2,"D",14,31,25
"2206","local",2206,272,9,"C3.D.E1.F.C1.D.E3.F.",3,"E1",21,31,25
"2207","local",2207,272,9,"C3.D.E1.F.C1.D.E3.F.",4,"F",24,31,25
"2208","local",2208,272,9,"C3.D.E1.F.C1.D.E3.F.",5,"C1",11,31,25
"2209","local",2209,272,9,"C3.D.E1.F.C1.D.E3.F.",6,"D",14,31,25
"2210","local",2210,272,9,"C3.D.E1.F.C1.D.E3.F.",7,"E3",23,31,25
"2211","local",2211,272,9,"C3.D.E1.F.C1.D.E3.F.",8,"F",24,31,25
"2212","local",2212,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2213","local",2213,273,9,"E1.F.C2.D.A2.B.C3.D.",1,"E1",21,20,25
"2214","local",2214,273,9,"E1.F.C2.D.A2.B.C3.D.",2,"F",24,20,25
"2215","local",2215,273,9,"E1.F.C2.D.A2.B.C3.D.",3,"C2",12,20,25
"2216","local",2216,273,9,"E1.F.C2.D.A2.B.C3.D.",4,"D",14,20,25
"2217","local",2217,273,9,"E1.F.C2.D.A2.B.C3.D.",5,"A2",2,20,25
"2218","local",2218,273,9,"E1.F.C2.D.A2.B.C3.D.",6,"B",4,20,25
"2219","local",2219,273,9,"E1.F.C2.D.A2.B.C3.D.",7,"C3",13,20,25
"2220","local",2220,273,9,"E1.F.C2.D.A2.B.C3.D.",8,"D",14,20,25
"2221","local",2221,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2222","local",2222,274,9,"A3.B.E3.F.C2.D.E1.F.",1,"A3",3,21,25
"2223","local",2223,274,9,"A3.B.E3.F.C2.D.E1.F.",2,"B",4,21,25
"2224","local",2224,274,9,"A3.B.E3.F.C2.D.E1.F.",3,"E3",23,21,25
"2225","local",2225,274,9,"A3.B.E3.F.C2.D.E1.F.",4,"F",24,21,25
"2226","local",2226,274,9,"A3.B.E3.F.C2.D.E1.F.",5,"C2",12,21,25
"2227","local",2227,274,9,"A3.B.E3.F.C2.D.E1.F.",6,"D",14,21,25
"2228","local",2228,274,9,"A3.B.E3.F.C2.D.E1.F.",7,"E1",21,21,25
"2229","local",2229,274,9,"A3.B.E3.F.C2.D.E1.F.",8,"F",24,21,25
"2230","local",2230,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2231","local",2231,275,9,"A2.B.E2.F.C2.D.",1,"A2",2,11,25
"2232","local",2232,275,9,"A2.B.E2.F.C2.D.",2,"B",4,11,25
"2233","local",2233,275,9,"A2.B.E2.F.C2.D.",3,"E2",22,11,25
"2234","local",2234,275,9,"A2.B.E2.F.C2.D.",4,"F",24,11,25
"2235","local",2235,275,9,"A2.B.E2.F.C2.D.",5,"C2",12,11,25
"2236","local",2236,275,9,"A2.B.E2.F.C2.D.",6,"D",14,11,25
"2237","local",2237,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2238","local",2238,276,9,"A1.B.C1.D.A3.B.E2.F.",1,"A1",1,23,25
"2239","local",2239,276,9,"A1.B.C1.D.A3.B.E2.F.",2,"B",4,23,25
"2240","local",2240,276,9,"A1.B.C1.D.A3.B.E2.F.",3,"C1",11,23,25
"2241","local",2241,276,9,"A1.B.C1.D.A3.B.E2.F.",4,"D",14,23,25
"2242","local",2242,276,9,"A1.B.C1.D.A3.B.E2.F.",5,"A3",3,23,25
"2243","local",2243,276,9,"A1.B.C1.D.A3.B.E2.F.",6,"B",4,23,25
"2244","local",2244,276,9,"A1.B.C1.D.A3.B.E2.F.",7,"E2",22,23,25
"2245","local",2245,276,9,"A1.B.C1.D.A3.B.E2.F.",8,"F",24,23,25
"2246","local",2246,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2247","local",2247,277,9,"A2.B.E3.F.A3.B.E1.F.",1,"A2",2,25,25
"2248","local",2248,277,9,"A2.B.E3.F.A3.B.E1.F.",2,"B",4,25,25
"2249","local",2249,277,9,"A2.B.E3.F.A3.B.E1.F.",3,"E3",23,25,25
"2250","local",2250,277,9,"A2.B.E3.F.A3.B.E1.F.",4,"F",24,25,25
"2251","local",2251,277,9,"A2.B.E3.F.A3.B.E1.F.",5,"A3",3,25,25
"2252","local",2252,277,9,"A2.B.E3.F.A3.B.E1.F.",6,"B",4,25,25
"2253","local",2253,277,9,"A2.B.E3.F.A3.B.E1.F.",7,"E1",21,25,25
"2254","local",2254,277,9,"A2.B.E3.F.A3.B.E1.F.",8,"F",24,25,25
"2255","local",2255,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2256","local",2256,278,9,"C1.D.A1.B.C2.D.E3.F.",1,"C1",11,29,25
"2257","local",2257,278,9,"C1.D.A1.B.C2.D.E3.F.",2,"D",14,29,25
"2258","local",2258,278,9,"C1.D.A1.B.C2.D.E3.F.",3,"A1",1,29,25
"2259","local",2259,278,9,"C1.D.A1.B.C2.D.E3.F.",4,"B",4,29,25
"2260","local",2260,278,9,"C1.D.A1.B.C2.D.E3.F.",5,"C2",12,29,25
"2261","local",2261,278,9,"C1.D.A1.B.C2.D.E3.F.",6,"D",14,29,25
"2262","local",2262,278,9,"C1.D.A1.B.C2.D.E3.F.",7,"E3",23,29,25
"2263","local",2263,278,9,"C1.D.A1.B.C2.D.E3.F.",8,"F",24,29,25
"2264","local",2264,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2265","local",2265,279,9,"A3.B.C2.D.A1.B.",1,"A3",3,4,25
"2266","local",2266,279,9,"A3.B.C2.D.A1.B.",2,"B",4,4,25
"2267","local",2267,279,9,"A3.B.C2.D.A1.B.",3,"C2",12,4,25
"2268","local",2268,279,9,"A3.B.C2.D.A1.B.",4,"D",14,4,25
"2269","local",2269,279,9,"A3.B.C2.D.A1.B.",5,"A1",1,4,25
"2270","local",2270,279,9,"A3.B.C2.D.A1.B.",6,"B",4,4,25
"2271","local",2271,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2272","local",2272,280,9,"C1.D.E2.F.C3.D.A1.B.",1,"C1",11,24,25
"2273","local",2273,280,9,"C1.D.E2.F.C3.D.A1.B.",2,"D",14,24,25
"2274","local",2274,280,9,"C1.D.E2.F.C3.D.A1.B.",3,"E2",22,24,25
"2275","local",2275,280,9,"C1.D.E2.F.C3.D.A1.B.",4,"F",24,24,25
"2276","local",2276,280,9,"C1.D.E2.F.C3.D.A1.B.",5,"C3",13,24,25
"2277","local",2277,280,9,"C1.D.E2.F.C3.D.A1.B.",6,"D",14,24,25
"2278","local",2278,280,9,"C1.D.E2.F.C3.D.A1.B.",7,"A1",1,24,25
"2279","local",2279,280,9,"C1.D.E2.F.C3.D.A1.B.",8,"B",4,24,25
"2280","local",2280,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2281","local",2281,281,9,"A1.B.E3.F.",1,"A1",1,3,25
"2282","local",2282,281,9,"A1.B.E3.F.",2,"B",4,3,25
"2283","local",2283,281,9,"A1.B.E3.F.",3,"E3",23,3,25
"2284","local",2284,281,9,"A1.B.E3.F.",4,"F",24,3,25
"2285","local",2285,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2286","local",2286,282,9,"E2.F.C2.D.",1,"E2",22,2,25
"2287","local",2287,282,9,"E2.F.C2.D.",2,"F",24,2,25
"2288","local",2288,282,9,"E2.F.C2.D.",3,"C2",12,2,25
"2289","local",2289,282,9,"E2.F.C2.D.",4,"D",14,2,25
"2290","local",2290,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2291","local",2291,283,9,"C1.D.A2.B.",1,"C1",11,1,25
"2292","local",2292,283,9,"C1.D.A2.B.",2,"D",14,1,25
"2293","local",2293,283,9,"C1.D.A2.B.",3,"A2",2,1,25
"2294","local",2294,283,9,"C1.D.A2.B.",4,"B",4,1,25
"2295","local",2295,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2296","local",2296,284,9,"E3.F.A3.B.C3.D.E1.F.",1,"E3",23,14,25
"2297","local",2297,284,9,"E3.F.A3.B.C3.D.E1.F.",2,"F",24,14,25
"2298","local",2298,284,9,"E3.F.A3.B.C3.D.E1.F.",3,"A3",3,14,25
"2299","local",2299,284,9,"E3.F.A3.B.C3.D.E1.F.",4,"B",4,14,25
"2300","local",2300,284,9,"E3.F.A3.B.C3.D.E1.F.",5,"C3",13,14,25
"2301","local",2301,284,9,"E3.F.A3.B.C3.D.E1.F.",6,"D",14,14,25
"2302","local",2302,284,9,"E3.F.A3.B.C3.D.E1.F.",7,"E1",21,14,25
"2303","local",2303,284,9,"E3.F.A3.B.C3.D.E1.F.",8,"F",24,14,25
"2304","local",2304,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"2305","local",2305,285,9,"E2.F.A2.B.C1.D.A1.B.",1,"E2",22,18,25
"2306","local",2306,285,9,"E2.F.A2.B.C1.D.A1.B.",2,"F",24,18,25
"2307","local",2307,285,9,"E2.F.A2.B.C1.D.A1.B.",3,"A2",2,18,25
"2308","local",2308,285,9,"E2.F.A2.B.C1.D.A1.B.",4,"B",4,18,25
"2309","local",2309,285,9,"E2.F.A2.B.C1.D.A1.B.",5,"C1",11,18,25
"2310","local",2310,285,9,"E2.F.A2.B.C1.D.A1.B.",6,"D",14,18,25
"2311","local",2311,285,9,"E2.F.A2.B.C1.D.A1.B.",7,"A1",1,18,25
